EventOnScroll,MSecForDownArrow,TimeOnVScroll,relevant,NumOfPageUp,TimeOnMouse,NumOfPageDown,ClickOnWindow,log_id,serverTimeVisit,MSecForPageUp,MSecForUpArrow,NumOfUpArrow,classes,MSecForPageDown,RSS_ID,readability,TimeOnHScroll,novelty,user_like,DOC_ID,TimeOnPage,TimeVisit,user_id,NumOfDownArrow,authority
0,0,0,5,0,4262,0,0,9442,10-05-2004 03:20,0,0,0,,0,8,1,0,5,2,304588,36344,10-05-2004 03:20,51,0,1
0,0,0,2,0,2128,0,0,20781,14-05-2004 19:16,0,0,0,default,0,8,1,0,2,-1,304589,44746,14-05-2004 19:16,69,0,1
0,0,0,2,0,3235,0,0,8802,08-05-2004 22:17,0,0,0,familar%20topic|space,0,11,1,0,2,1,304603,65741,08-05-2004 22:17,69,0,1
0,0,0,3,0,438,0,0,8323,07-05-2004 18:29,0,0,0,U.S.|other,0,11,1,0,4,2,304603,10954,07-05-2004 18:29,76,0,1
0,0,0,4,0,882,0,0,8407,07-05-2004 22:20,0,0,0,science,0,11,1,0,4,2,304603,3625,07-05-2004 22:20,82,0,1
0,0,0,5,0,170,0,0,8335,07-05-2004 19:31,0,0,0,science|technology,0,11,1,0,5,2,304603,4827,07-05-2004 19:31,83,0,1
0,2434,0,5,0,460,0,1,8311,07-05-2004 17:23,0,0,0,science-health,0,11,1,0,4,2,304603,72244,07-05-2004 17:23,91,10,1
0,0,0,2,0,3511,0,0,8377,07-05-2004 21:32,0,0,0,familar%20topic|technology|space,0,11,1,0,3,1,304603,65266,07-05-2004 21:32,92,0,1
0,0,0,4,0,741,0,0,8412,07-05-2004 22:24,0,0,0,science,0,11,1,0,4,2,304604,2483,07-05-2004 22:24,82,0,1
0,0,0,4,0,270,0,0,8336,07-05-2004 19:31,0,0,0,science,0,11,1,0,5,2,304604,2393,07-05-2004 19:31,83,0,1
0,0,0,4,0,310,0,3,8310,07-05-2004 17:22,0,0,0,science-health,0,11,1,0,5,2,304604,46697,07-05-2004 17:22,91,0,1
0,0,0,4,0,0,0,0,8963,09-05-2004 01:14,0,0,0,relationships|science|animals,0,11,1,0,5,2,304605,330,09-05-2004 01:14,58,0,1
3,0,0,4,0,2733,0,1,8391,07-05-2004 22:06,0,0,0,animals,0,11,1,0,3,2,304605,91626,07-05-2004 22:06,59,0,1
0,0,0,4,0,281,0,0,8922,08-05-2004 23:24,0,0,0,,0,11,1,0,3,1,304605,704,08-05-2004 23:24,65,0,1
1,0,0,4,0,1779,0,0,8319,07-05-2004 17:45,0,0,0,U.S.,0,11,1,0,4,2,304605,446032,07-05-2004 17:45,76,0,1
0,0,0,4,0,882,0,0,8385,07-05-2004 21:56,0,0,0,science,0,11,1,0,4,2,304605,258441,07-05-2004 21:56,82,0,-1
0,0,0,4,0,181,0,0,8331,07-05-2004 19:30,0,0,0,science,0,11,1,0,4,2,304605,7410,07-05-2004 19:30,83,0,1
1,0,0,4,0,1000,0,0,8320,07-05-2004 17:49,0,0,0,world%20news,0,11,1,0,4,2,304606,189766,07-05-2004 17:49,76,0,1
0,0,0,4,0,2173,0,1,8387,07-05-2004 21:59,0,0,0,science,0,11,1,0,5,2,304606,9904,07-05-2004 21:59,82,0,1
0,0,0,4,0,360,0,0,8332,07-05-2004 19:30,0,0,0,science,0,11,1,0,5,2,304606,4217,07-05-2004 19:30,83,0,1
0,0,0,4,0,410,0,0,8314,07-05-2004 17:27,0,0,0,science-health,0,11,1,0,2,2,304606,3295,07-05-2004 17:27,91,0,1
0,0,0,3,0,5389,0,0,8321,07-05-2004 18:28,0,0,0,U.S.,0,11,1,0,5,2,304607,2355109,07-05-2004 18:28,76,0,1
0,0,0,4,0,722,0,0,8388,07-05-2004 22:03,0,0,0,society|science,0,11,1,0,4,2,304607,3947,07-05-2004 22:03,82,0,1
0,0,0,4,0,872,0,0,8333,07-05-2004 19:30,0,0,0,science|technology,0,11,1,0,4,2,304607,7922,07-05-2004 19:30,83,0,1
0,0,0,3,0,701,0,1,8313,07-05-2004 17:26,0,0,0,science-health,0,11,1,0,2,1,304607,23473,07-05-2004 17:26,91,0,1
0,0,0,3,0,0,0,0,8322,07-05-2004 18:29,0,0,0,U.S.|other,0,11,1,0,5,2,304608,813,07-05-2004 18:29,76,0,1
0,0,0,4,0,0,0,0,8334,07-05-2004 19:31,0,0,0,science|technology,0,11,1,0,4,2,304608,801,07-05-2004 19:31,83,0,1
0,3026,0,5,0,80,0,0,8312,07-05-2004 17:25,0,681,1,science-health,0,11,1,0,4,2,304608,87266,07-05-2004 17:25,91,8,1
0,0,0,4,0,752,0,0,9069,09-05-2004 16:48,0,0,0,Food|weather|crisis|Economy,0,14,1,0,5,2,304634,85683,09-05-2004 16:48,56,0,1
0,0,0,4,0,5725,0,0,9067,09-05-2004 16:45,0,0,0,Studies%20conducted|Animals|Pollution,0,14,1,0,4,2,304635,149635,09-05-2004 16:45,56,0,1
0,0,0,4,0,290,0,0,9074,09-05-2004 17:06,0,0,0,familar%20topic|Terrorism|People,0,14,1,0,3,2,304642,79604,09-05-2004 17:06,56,0,1
0,0,0,3,0,4065,0,0,9066,09-05-2004 16:39,0,0,0,Worlid%20Issues|People|Sad,0,14,1,0,4,2,304644,89438,09-05-2004 16:39,56,0,1
0,0,0,4,0,2231,0,2,20335,13-05-2004 14:09,0,0,0,art,0,3616,1,0,4,2,304739,120579,13-05-2004 14:09,59,0,1
1,0,0,3,0,1422,0,0,8583,08-05-2004 02:18,0,0,0,health,0,8157,1,0,4,2,304754,22281,08-05-2004 02:18,83,0,1
0,0,0,1,0,15,0,0,8582,08-05-2004 02:18,0,0,0,default,0,8157,0,0,1,-1,304756,541844,08-05-2004 02:18,83,0,0
0,0,0,5,0,531,0,0,8586,08-05-2004 02:20,0,0,0,health,0,8157,1,0,5,2,304758,102969,08-05-2004 02:20,83,0,1
0,0,0,4,0,1223,0,0,18397,10-05-2004 18:02,0,0,0,music,0,8156,1,0,5,2,304769,186812,10-05-2004 18:02,51,0,1
0,0,0,4,0,110,0,0,9244,09-05-2004 20:31,0,0,0,default,0,8156,1,0,5,2,304770,8657,09-05-2004 20:31,66,0,1
0,0,0,2,0,2315,0,0,9250,09-05-2004 20:33,0,0,0,,0,8154,1,0,2,-1,304771,108781,09-05-2004 20:33,66,0,1
0,0,0,5,0,280,0,1,8478,07-05-2004 23:56,0,0,0,science-health,0,8154,1,0,2,2,304782,33418,07-05-2004 23:56,91,0,1
0,0,0,4,0,94,0,1,8376,07-05-2004 21:31,0,0,0,familar%20topic|nature/environment|economy,0,8154,1,0,2,2,304782,95891,07-05-2004 21:31,92,0,1
0,0,0,5,0,5297,0,1,8513,08-05-2004 00:45,0,0,0,military|international%20news|favorite|psychology|Iraq,0,8154,1,0,5,2,304786,259943,08-05-2004 00:45,58,0,1
0,0,0,3,0,541,0,0,8517,08-05-2004 00:47,0,0,0,military|international%20news|Iraq|criminal%20trials|conflict,0,8154,1,0,3,-1,304787,8352,08-05-2004 00:47,58,0,1
0,0,0,2,0,890,0,0,8590,08-05-2004 02:30,0,0,0,default,0,8154,1,0,2,-1,304788,8910,08-05-2004 02:30,69,0,1
0,0,0,1,0,814,0,0,20093,12-05-2004 21:45,0,0,0,Iraq,0,8154,0,0,1,-1,304790,2235,12-05-2004 21:45,80,0,0
0,0,0,2,0,931,0,0,8519,08-05-2004 00:48,0,0,0,odd|criminal%20trials,0,8154,1,0,3,-1,304793,29392,08-05-2004 00:48,58,0,1
0,0,0,5,0,249,0,0,8524,08-05-2004 00:54,0,0,0,international|technology,0,8152,1,0,5,2,304827,106391,08-05-2004 00:54,83,0,1
0,0,0,5,0,1842,0,0,8525,08-05-2004 00:55,0,0,0,science|technology,0,8152,1,0,5,2,304828,60125,08-05-2004 00:55,83,0,1
1,0,0,5,0,735,0,0,8526,08-05-2004 00:55,0,0,0,UK,0,8152,1,0,5,2,304830,12579,08-05-2004 00:55,83,0,1
0,2533,0,5,0,1451,0,1,8263,07-05-2004 13:44,0,0,0,ebay,0,8172,1,0,5,2,304902,80566,07-05-2004 13:44,63,12,1
2,0,0,5,0,359,0,0,8534,08-05-2004 01:04,0,0,0,international,0,3,1,0,5,2,304945,39421,08-05-2004 01:04,83,0,1
0,0,0,5,0,360,0,0,8535,08-05-2004 01:04,0,0,0,international,0,3,1,0,4,2,304948,14141,08-05-2004 01:04,83,0,1
0,0,0,5,0,1376,0,3,8939,09-05-2004 00:41,0,0,0,television,0,8182,1,0,5,2,305010,75063,09-05-2004 00:41,51,0,1
1,0,0,4,0,422,0,0,8598,08-05-2004 02:36,0,0,0,usa,0,8182,1,0,4,2,305034,13594,08-05-2004 02:36,83,0,1
0,0,0,4,0,2280,0,4,8938,09-05-2004 00:39,0,0,0,broadway,0,8184,1,0,5,2,305058,131124,09-05-2004 00:39,51,0,1
0,0,0,4,0,343,0,0,8203,07-05-2004 12:06,0,0,0,,0,8184,1,0,2,1,305061,86031,07-05-2004 12:06,67,0,1
0,0,0,4,0,3121,0,1,9428,10-05-2004 03:02,0,0,0,,0,8184,1,0,5,2,305064,46485,10-05-2004 03:02,51,0,1
0,0,0,4,0,624,0,0,8201,07-05-2004 12:04,0,0,0,television,0,8184,1,0,2,1,305064,103860,07-05-2004 12:04,67,0,1
1,0,0,4,0,1405,0,0,8204,07-05-2004 12:07,0,0,0,law,0,8184,1,0,2,2,305066,52812,07-05-2004 12:07,67,0,1
0,0,0,1,0,203,0,0,8921,08-05-2004 23:24,0,0,0,philadelphia%20flyers,0,1185,0,0,1,-1,305071,1953,08-05-2004 23:24,66,0,0
0,0,0,1,0,218,0,0,9245,09-05-2004 20:31,0,0,0,,0,1185,0,0,1,-1,305071,2468,09-05-2004 20:31,66,0,0
0,0,0,1,0,547,0,0,9223,09-05-2004 20:24,0,0,0,,0,1399,0,0,1,-1,305120,1969,09-05-2004 20:24,65,0,0
0,0,0,3,0,741,0,0,8540,08-05-2004 01:18,0,0,0,health,0,8201,1,0,3,-1,305131,8722,08-05-2004 01:18,58,0,1
0,0,0,5,0,0,0,0,8327,07-05-2004 19:28,0,0,0,world%20news|fit,0,8201,1,0,5,2,305131,1251,07-05-2004 19:28,76,0,1
0,0,0,4,0,235,0,0,8552,08-05-2004 01:34,0,0,0,health,0,8201,1,0,4,2,305131,48266,08-05-2004 01:34,83,0,1
0,3164,0,4,0,542,0,1,8451,07-05-2004 23:28,0,400,2,science-health,0,8201,1,0,5,2,305131,144998,07-05-2004 23:28,91,16,1
1,0,0,5,0,110,0,0,8414,07-05-2004 22:27,0,0,0,health|technology,0,8201,1,0,5,2,305132,101579,07-05-2004 22:27,59,0,1
0,0,0,4,0,2126,0,2,8369,07-05-2004 20:07,0,0,0,world%20news|business,0,8201,1,0,5,2,305132,47783,07-05-2004 20:07,76,0,1
0,2973,0,4,0,1353,0,3,8450,07-05-2004 23:26,0,140,1,science-health,0,8201,1,0,4,1,305132,123027,07-05-2004 23:26,91,15,1
0,0,0,5,0,0,0,0,8371,07-05-2004 20:08,0,0,0,fit,0,8201,1,0,3,1,305133,844,07-05-2004 20:08,76,0,1
1,0,0,5,0,454,0,0,8555,08-05-2004 01:36,0,0,0,india|health,0,8201,1,0,5,2,305133,106923,08-05-2004 01:36,83,0,1
0,8000,0,5,0,192,0,1,8454,07-05-2004 23:32,0,722,4,science-health,0,8201,1,0,5,2,305133,225674,07-05-2004 23:32,91,31,-1
1,0,0,4,0,1388,0,0,8410,07-05-2004 22:23,0,0,0,health,0,8201,1,0,4,2,305134,15906,07-05-2004 22:23,59,0,1
0,0,0,4,0,0,0,0,8551,08-05-2004 01:33,0,0,0,health,0,8201,1,0,4,2,305134,563,08-05-2004 01:33,83,0,1
1,330,0,5,0,380,0,4,8447,07-05-2004 23:21,0,0,0,science-health,0,8201,1,0,4,2,305134,78522,07-05-2004 23:21,91,2,1
0,0,0,4,0,344,0,0,8374,07-05-2004 20:30,0,0,0,other,0,8201,1,0,5,2,305135,364563,07-05-2004 20:30,76,0,1
0,0,0,3,0,0,0,1,8448,07-05-2004 23:23,0,0,0,science-health,0,8201,1,0,4,-1,305135,69780,07-05-2004 23:23,91,0,1
0,2963,0,5,0,270,0,2,8455,07-05-2004 23:35,0,0,0,science-health,0,8201,1,0,5,2,305136,82769,07-05-2004 23:35,91,14,1
0,0,0,4,0,452,0,0,8375,07-05-2004 20:31,0,0,0,U.S.|business,0,8201,1,0,4,2,305137,4110,07-05-2004 20:31,76,0,1
0,4684,0,3,0,2421,0,7,8457,07-05-2004 23:37,0,0,0,world%20,0,8201,1,0,4,1,305137,132160,07-05-2004 23:37,91,20,1
0,0,0,4,0,641,0,0,8550,08-05-2004 01:33,0,0,0,health,0,8201,1,0,3,2,305138,8734,08-05-2004 01:33,83,0,1
0,3843,0,3,0,531,0,1,8459,07-05-2004 23:41,0,0,0,science-health,0,8201,1,0,4,1,305138,142636,07-05-2004 23:41,91,23,1
0,0,0,3,0,301,0,1,8460,07-05-2004 23:42,0,0,0,science-health,0,8201,1,0,2,1,305139,37964,07-05-2004 23:42,91,0,1
0,0,0,3,0,203,0,0,8549,08-05-2004 01:32,0,0,0,health,0,8201,1,0,3,1,305140,4141,08-05-2004 01:32,83,0,1
0,0,0,3,0,311,0,1,8461,07-05-2004 23:42,0,0,0,science-health,0,8201,1,0,2,1,305140,8311,07-05-2004 23:42,91,0,1
0,0,0,5,0,280,0,0,8604,08-05-2004 02:43,0,0,0,international|iraq|india,0,8202,1,0,5,2,305151,11139,08-05-2004 02:43,83,0,1
0,0,0,5,0,670,0,0,20438,13-05-2004 17:18,0,0,0,india,0,8202,1,0,5,2,305151,3329,13-05-2004 17:18,83,0,1
16,0,0,2,0,10,0,1,9332,09-05-2004 22:35,0,0,0,"INTENSITY,%20Minor|COMPANY%20Haliburton|AUTHORITY,%20Very%20Reliable",0,8202,1,0,2,2,305151,129076,09-05-2004 22:35,87,0,-1
1,0,0,5,0,1357,0,1,8605,08-05-2004 02:44,0,0,0,international|iraq|usa,0,8202,1,0,5,2,305154,20015,08-05-2004 02:44,83,0,1
0,0,0,2,0,468,0,0,9155,09-05-2004 20:02,0,0,0,,0,8154,1,0,4,2,305155,24078,09-05-2004 20:02,66,0,1
0,0,0,5,0,14046,0,3,8504,08-05-2004 00:37,0,0,0,international%20news|technology|travel|accomplishment|favorite|environment|design|innovation|electrical%20engineering|odd,0,8154,1,0,5,2,305163,203212,08-05-2004 00:37,58,0,1
0,0,0,2,0,16823,0,1,8588,08-05-2004 02:24,0,0,0,default,0,8154,1,0,3,-1,305163,172290,08-05-2004 02:24,69,0,1
0,0,0,2,0,2412,0,0,8505,08-05-2004 00:37,0,0,0,sports,0,8154,1,0,2,-1,305165,15612,08-05-2004 00:37,58,0,1
0,0,0,2,0,4618,0,0,8507,08-05-2004 00:39,0,0,0,international%20news|civilian%20death,0,8154,1,0,2,-1,305167,78523,08-05-2004 00:39,58,0,1
1,0,0,2,0,9837,0,0,8589,08-05-2004 02:28,0,0,0,default,0,8154,1,0,5,-1,305167,72515,08-05-2004 02:28,69,0,1
0,0,0,5,0,219,0,0,8521,08-05-2004 00:50,0,0,0,russia,0,8153,1,0,5,2,305177,35813,08-05-2004 00:50,83,0,1
1,0,0,5,0,906,0,0,8522,08-05-2004 00:51,0,0,0,europe,0,8153,1,0,5,2,305182,23187,08-05-2004 00:51,83,0,1
0,0,0,5,0,297,0,0,8523,08-05-2004 00:51,0,0,0,international,0,8153,1,0,5,2,305184,22297,08-05-2004 00:51,83,0,1
0,0,0,4,0,406,0,3,8942,09-05-2004 00:49,0,0,0,movies,0,8203,1,0,5,1,305188,33970,09-05-2004 00:49,51,0,1
0,0,0,3,0,1181,0,4,9013,09-05-2004 14:05,0,0,0,entertainment,0,8203,1,0,4,2,305188,119265,09-05-2004 14:05,73,0,1
0,0,0,3,0,2368,0,0,8941,09-05-2004 00:47,0,0,0,movies,0,8203,1,0,5,1,305191,76546,09-05-2004 00:47,51,0,1
0,0,0,5,0,11644,0,6,8940,09-05-2004 00:45,0,0,0,movies,0,8203,1,0,5,2,305192,123142,09-05-2004 00:45,51,0,1
0,0,0,5,0,831,0,0,19950,12-05-2004 12:56,0,0,0,,0,8155,1,0,3,-1,305198,2704,12-05-2004 12:56,84,0,1
1,2754,0,5,0,1231,0,0,9299,09-05-2004 22:09,0,0,0,science-health,0,8204,1,0,5,2,305230,92193,09-05-2004 22:09,91,10,1
2,0,0,5,0,454,0,0,20419,13-05-2004 16:29,0,0,0,politics|experiential|domestic,0,8204,1,0,5,2,305247,157110,13-05-2004 16:29,62,0,1
1,0,0,5,0,15,0,2,8428,07-05-2004 22:53,0,0,0,world%20events|political,0,8205,1,0,4,2,305249,12735,07-05-2004 22:53,59,0,1
0,0,0,1,0,2703,0,0,9159,09-05-2004 20:03,0,0,0,,0,8207,1,0,4,1,305273,47063,09-05-2004 20:03,65,0,1
1,5759,0,2,0,650,0,0,9296,09-05-2004 22:03,0,360,2,technology,0,8207,1,0,4,-1,305277,258203,09-05-2004 22:03,91,26,1
0,0,0,4,0,441,0,1,9297,09-05-2004 22:05,0,0,0,science-health,0,8207,1,0,3,-1,305280,128053,09-05-2004 22:05,91,0,1
1,0,0,2,0,950,0,0,9298,09-05-2004 22:06,0,0,0,science-health,0,8207,1,0,3,-1,305281,15402,09-05-2004 22:06,91,0,1
0,0,0,4,0,1298,0,0,8850,08-05-2004 22:57,0,0,0,science,0,8207,1,0,3,2,305282,5735,08-05-2004 22:57,66,0,1
0,0,0,5,0,172,0,0,9157,09-05-2004 20:02,0,0,0,,0,8207,1,0,4,2,305282,16204,09-05-2004 20:02,66,0,1
0,0,0,1,0,3076,0,0,20304,13-05-2004 00:31,0,0,0,,0,8207,0,0,1,-1,305282,117750,13-05-2004 00:31,66,0,0
0,0,0,5,0,1986,0,2,20436,13-05-2004 17:16,0,0,0,environment|science|entertainment,0,8207,1,0,4,2,305282,65529,13-05-2004 17:16,83,0,1
0,0,0,3,0,460,0,1,8479,07-05-2004 23:57,0,0,0,science-health,0,8207,1,0,3,-1,305282,30874,07-05-2004 23:57,91,0,1
4,0,0,4,0,240,0,0,8735,08-05-2004 20:16,0,0,0,science-health,0,8207,1,0,4,2,305284,95628,08-05-2004 20:16,91,0,1
1,0,0,4,0,410,0,0,9300,09-05-2004 22:10,0,0,0,science-health,0,8207,1,0,3,1,305285,32496,09-05-2004 22:10,91,0,1
2,0,0,3,0,4810,0,0,8806,08-05-2004 22:22,0,0,0,familar%20topic|history,0,8207,1,0,1,2,305287,218854,08-05-2004 22:22,69,0,1
2,2584,0,4,0,30,0,0,9301,09-05-2004 22:12,0,0,0,science-health,0,8207,1,0,5,1,305288,133482,09-05-2004 22:12,91,12,1
24,0,0,5,0,420,0,1,9031,09-05-2004 14:19,0,0,0,sports,0,8208,1,0,5,2,305293,235950,09-05-2004 14:19,63,0,1
0,0,0,4,0,313,0,0,8904,08-05-2004 23:21,0,0,0,sports,0,8208,1,0,3,2,305293,45220,08-05-2004 23:21,66,0,1
0,0,0,4,0,2485,0,0,8903,08-05-2004 23:20,0,0,0,sports,0,8208,1,0,3,2,305294,16313,08-05-2004 23:20,66,0,1
6,0,0,4,0,3764,0,0,8901,08-05-2004 23:19,0,0,0,,0,8208,1,0,5,2,305295,654905,08-05-2004 23:19,66,0,1
0,0,0,5,0,704,0,0,8883,08-05-2004 23:06,0,0,0,sports,0,8208,1,0,3,1,305296,11360,08-05-2004 23:06,66,0,1
0,0,0,1,0,750,0,0,9179,09-05-2004 20:10,0,0,0,medicine,0,8208,0,0,1,-1,305296,9642,09-05-2004 20:10,66,0,0
0,0,0,5,0,908,0,0,8880,08-05-2004 23:06,0,0,0,sports,0,8208,1,0,4,2,305297,15656,08-05-2004 23:06,66,0,1
0,0,0,4,0,0,0,0,9133,09-05-2004 19:47,0,0,0,sports,0,8208,1,0,4,2,305297,1218,09-05-2004 19:47,76,0,1
0,0,0,4,0,672,0,0,8878,08-05-2004 23:05,0,0,0,international,0,8208,1,0,3,1,305298,14624,08-05-2004 23:05,66,0,1
0,0,0,1,0,2826,0,0,9188,09-05-2004 20:14,0,0,0,medicine,0,8208,0,0,1,-1,305298,88109,09-05-2004 20:14,66,0,0
1,0,0,4,0,955,0,0,9132,09-05-2004 19:47,0,0,0,U.S.|sports,0,8208,1,0,4,2,305298,12672,09-05-2004 19:47,76,0,1
19,1673,0,1,0,100,0,0,8737,08-05-2004 20:21,0,612,3,Gmail,0,8209,1,0,3,-1,305307,179037,08-05-2004 20:21,91,10,1
0,0,0,5,0,561,0,0,8641,08-05-2004 16:55,0,0,0,IT%20Services,0,8209,1,0,5,2,305309,3885,08-05-2004 16:55,82,0,1
0,0,0,4,0,1363,0,0,8640,08-05-2004 16:49,0,0,0,Stocks|IT%20Solutions,0,8209,1,0,4,2,305310,7571,08-05-2004 16:49,82,0,1
3,4555,0,2,0,280,0,0,8738,08-05-2004 20:25,0,0,0,Gmail,0,8209,1,0,1,-1,305310,214428,08-05-2004 20:25,91,24,1
4,0,0,1,0,20,0,0,8739,08-05-2004 20:27,0,0,0,Gmail,0,8209,1,0,3,-1,305311,27199,08-05-2004 20:27,91,0,1
1,0,0,1,0,350,0,1,8740,08-05-2004 20:28,0,0,0,Gmail,0,8209,1,0,4,1,305313,49071,08-05-2004 20:28,91,0,1
0,2235,0,3,0,430,0,1,8745,08-05-2004 20:40,0,861,2,Information%20Security,0,8209,1,0,4,2,305317,178108,08-05-2004 20:40,91,7,1
0,0,0,5,0,2484,0,0,8419,07-05-2004 22:37,0,0,0,Oracle,0,8209,1,0,5,2,305318,7482,07-05-2004 22:37,82,0,1
0,0,0,4,0,820,0,0,9277,09-05-2004 21:13,0,0,0,Oracle|IT%20Products,0,8209,1,0,4,2,305318,4685,09-05-2004 21:13,82,0,1
0,0,0,4,0,1204,0,0,18477,10-05-2004 22:55,0,0,0,Oracle,0,8209,1,0,4,2,305318,9914,10-05-2004 22:55,82,0,1
0,0,0,1,0,190,0,0,8744,08-05-2004 20:37,0,0,0,Gmail,0,8209,1,0,4,1,305318,1723,08-05-2004 20:37,91,0,1
0,0,0,4,0,1022,0,0,8422,07-05-2004 22:40,0,0,0,IBM,0,8209,1,0,4,2,305320,6869,07-05-2004 22:40,82,0,1
0,0,0,5,0,1211,0,0,9281,09-05-2004 21:27,0,0,0,IBM,0,8209,1,0,4,2,305320,9513,09-05-2004 21:27,82,0,1
0,0,0,4,0,902,0,0,18473,10-05-2004 22:50,0,0,0,IBM|IT%20Products,0,8209,1,0,5,2,305320,9343,10-05-2004 22:50,82,0,1
3,2496,0,1,0,321,0,10,8743,08-05-2004 20:35,0,820,4,Gmail,0,8209,1,0,4,1,305320,250198,08-05-2004 20:35,91,14,1
2,0,0,2,0,170,0,0,8742,08-05-2004 20:30,0,0,0,Gmail,0,8209,1,0,1,-1,305321,84482,08-05-2004 20:30,91,0,1
0,0,0,2,0,311,0,0,8741,08-05-2004 20:28,0,0,0,Gmail,0,8209,1,0,3,-1,305322,14250,08-05-2004 20:28,91,0,1
0,0,0,1,0,5528,0,0,8809,08-05-2004 22:27,0,0,0,food,0,8198,1,0,3,-1,305381,43351,08-05-2004 22:27,69,0,1
0,0,0,4,0,0,0,0,8199,07-05-2004 12:01,0,0,0,entertainment,0,8184,1,0,2,1,305386,453,07-05-2004 12:01,67,0,1
0,0,0,5,0,718,0,1,19666,11-05-2004 18:17,0,0,0,,0,8197,1,0,5,2,305397,13891,11-05-2004 18:17,67,0,1
0,2973,0,5,0,5538,0,7,8262,07-05-2004 13:39,0,0,0,google,0,8256,1,0,5,2,305434,147952,07-05-2004 13:39,63,19,1
0,0,0,5,0,9034,0,5,8935,09-05-2004 00:25,0,0,0,broadway,0,8195,1,0,5,2,305449,140984,09-05-2004 00:25,51,0,1
0,0,0,4,0,4123,0,1,21251,18-05-2004 20:39,0,0,0,broadway,0,8195,1,0,3,2,305449,93843,18-05-2004 20:39,51,0,1
0,0,0,5,0,3259,0,0,9426,10-05-2004 02:58,0,0,0,,0,8195,1,0,5,2,305458,49781,10-05-2004 02:58,51,0,1
0,0,0,4,0,1311,0,3,8282,07-05-2004 16:18,0,0,0,broadway,0,8195,1,0,5,2,305460,48327,07-05-2004 16:18,51,0,1
0,0,0,4,0,453,0,1,8936,09-05-2004 00:27,0,0,0,broadway,0,8195,1,0,2,2,305460,20484,09-05-2004 00:27,51,0,1
0,0,0,4,0,1484,0,1,21266,19-05-2004 15:51,0,0,0,broadway,0,8195,1,0,4,1,305460,20032,19-05-2004 15:51,51,0,1
5,0,0,4,0,80,0,0,8765,08-05-2004 21:21,0,0,0,ebay,0,8258,1,0,4,2,305465,29552,08-05-2004 21:21,63,0,1
25,0,0,2,0,321,0,0,8767,08-05-2004 21:24,0,0,0,unrelated,0,8258,1,0,2,-1,305468,128585,08-05-2004 21:24,63,0,1
1,0,0,2,0,1525,0,0,8996,09-05-2004 13:50,0,0,0,music,0,8195,1,0,2,-1,305471,27750,09-05-2004 13:50,58,0,1
0,0,0,4,0,941,0,2,8937,09-05-2004 00:34,0,0,0,broadway,0,8195,1,0,5,2,305477,83966,09-05-2004 00:34,51,0,1
2,0,0,5,0,9236,0,2,18718,11-05-2004 11:30,0,0,0,music%20news,0,8271,1,0,4,2,305495,36641,11-05-2004 11:30,76,0,1
0,0,0,4,0,20,0,1,9038,09-05-2004 14:31,0,0,0,track|familar%20topic|sports,0,8255,1,0,5,2,305547,112571,09-05-2004 14:31,58,0,1
1,0,0,4,0,1734,0,1,9236,09-05-2004 20:29,0,0,0,europe,0,8280,1,0,5,2,305571,68204,09-05-2004 20:29,83,0,1
2,0,0,4,0,3325,0,4,9176,09-05-2004 20:10,0,0,0,national,0,8288,1,0,5,2,305586,101031,09-05-2004 20:10,66,0,1
0,0,0,4,0,1233,0,0,21135,17-05-2004 09:02,0,0,0,world|familar%20topic|business|economy,0,8281,0,0,2,1,305588,36516,17-05-2004 09:02,92,0,1
0,0,0,3,0,1611,0,4,21133,17-05-2004 08:59,0,0,0,world|familar%20topic|business|economy,0,8284,1,0,2,1,305627,75625,17-05-2004 08:59,92,0,1
4,0,0,4,0,480,0,0,8274,07-05-2004 15:27,0,0,0,"INTENSITY,%20Minor|SUBJECT%20History%20of%20company|AUTHORITY,%20Reliable",0,8285,1,0,4,2,305637,99152,07-05-2004 15:27,87,0,-1
0,0,0,5,0,551,0,0,9530,10-05-2004 13:05,0,0,0,"INTENSITY,%20Minor|SUBJECT%20History%20of%20company|AUTHORITY,%20Reliable",0,8285,1,0,5,2,305637,9914,10-05-2004 13:05,87,0,-1
0,0,0,4,0,231,0,0,8364,07-05-2004 19:50,0,0,0,bussiness|technology,0,8285,1,0,4,2,305639,15742,07-05-2004 19:50,83,0,1
0,7491,0,5,0,1491,0,2,9019,09-05-2004 14:10,0,0,0,yahoo,0,8274,1,0,5,2,305651,102427,09-05-2004 14:10,63,40,1
13,0,0,5,0,420,0,0,20958,15-05-2004 12:56,0,0,0,yahoo|microsoft,0,8274,1,0,5,2,305651,39076,15-05-2004 12:56,63,0,1
1,0,0,4,0,1017,0,0,8602,08-05-2004 02:41,0,0,0,difficult%20to%20understand|bussiness,0,8279,1,0,4,2,305668,23141,08-05-2004 02:41,83,0,1
0,0,0,4,0,2547,0,8,8910,08-05-2004 23:22,0,0,0,economics,0,8287,1,0,4,2,305690,27422,08-05-2004 23:22,66,0,1
20,0,0,5,0,232,0,0,8248,07-05-2004 13:11,0,0,0,business,0,2,1,0,5,2,305704,179038,07-05-2004 13:11,63,0,1
0,2543,0,5,0,662,0,1,9018,09-05-2004 14:08,0,0,0,business,0,2,1,0,3,2,305704,18728,09-05-2004 14:08,63,20,1
